Date,MACD_BullishCrossover,MACD_BearishCrossover,MACD_Bullish_Streak,MACD_Bearish_Streak,MACD_ZeroLine_Crossover,MACD_Slope
1991-01-02,0,0,0,11,0,-0.42047
1991-01-03,0,0,0,12,0,-0.72013
1991-01-04,0,0,0,13,0,-0.65713
1991-01-07,0,0,0,14,0,-0.97122
1991-01-08,0,0,0,15,0,-0.80578
1991-01-09,0,0,0,16,0,-0.89592
1991-01-10,0,0,0,17,0,-0.44180
1991-01-11,0,0,0,18,0,-0.26765
1991-01-14,0,0,0,19,0,-0.40257
1991-01-15,0,0,0,20,0,-0.18619
1991-01-16,0,0,0,21,0,0.08118
1991-01-17,0,0,0,22,0,1.03640
1991-01-18,1,0,1,0,0,1.17150
1991-01-21,0,0,2,0,1,0.83084
1991-01-22,0,0,3,0,0,0.42843
1991-01-23,0,0,4,0,0,0.47921
1991-01-24,0,0,5,0,0,0.72652
1991-01-25,0,0,6,0,0,0.65035
1991-01-28,0,0,7,0,0,0.47717
1991-01-29,0,0,8,0,0,0.32408
1991-01-30,0,0,9,0,0,0.62005
1991-01-31,0,0,10,0,0,0.68133
1991-02-01,0,0,11,0,0,0.41047
1991-02-04,0,0,12,0,0,0.68577
1991-02-05,0,0,13,0,0,0.70459
1991-02-06,0,0,14,0,0,1.02162
1991-02-07,0,0,15,0,0,0.59147
1991-02-08,0,0,16,0,0,0.59711
1991-02-11,0,0,17,0,0,1.10527
1991-02-12,0,0,18,0,0,0.50881
1991-02-13,0,0,19,0,0,0.56220
1991-02-14,0,0,20,0,0,-0.06608
1991-02-15,0,0,21,0,0,0.21143
1991-02-19,0,0,22,0,0,0.06667
1991-02-20,0,0,23,0,0,-0.41286
1991-02-21,0,0,24,0,0,-0.45839
1991-02-22,0,1,0,1,0,-0.42103
1991-02-25,0,0,0,2,0,-0.31277
1991-02-26,0,0,0,3,0,-0.70780
1991-02-27,0,0,0,4,0,-0.26098
1991-02-28,0,0,0,5,0,-0.35465
1991-03-01,0,0,0,6,0,-0.09932
1991-03-04,0,0,0,7,0,-0.26032
1991-03-05,0,0,0,8,0,0.29697
1991-03-06,0,0,0,9,0,0.09682
1991-03-07,0,0,0,10,0,-0.03797
1991-03-08,0,0,0,11,0,-0.19897
1991-03-11,0,0,0,12,0,-0.40502
1991-03-12,0,0,0,13,0,-0.63682
1991-03-13,0,0,0,14,0,-0.21527
1991-03-14,0,0,0,15,0,-0.33007
1991-03-15,0,0,0,16,0,-0.32372
1991-03-18,0,0,0,17,0,-0.44029
1991-03-19,0,0,0,18,0,-0.84888
1991-03-20,0,0,0,19,0,-0.61289
1991-03-21,0,0,0,20,0,-0.63401
1991-03-22,0,0,0,21,0,-0.46464
1991-03-25,0,0,0,22,0,-0.21098
1991-03-26,0,0,0,23,0,0.31883
1991-03-27,0,0,0,24,0,0.13838
1991-03-28,0,0,0,25,0,0.06083
1991-04-01,0,0,0,26,0,-0.30295
1991-04-02,0,0,0,27,0,0.38232
1991-04-03,0,0,0,28,0,0.21606
1991-04-04,1,0,1,0,0,0.19421
1991-04-05,0,1,0,1,0,-0.24312
1991-04-08,0,0,0,2,0,0.03205
1991-04-09,0,0,0,3,0,-0.42281
1991-04-10,0,0,0,4,0,-0.40023
1991-04-11,0,0,0,5,0,0.01211
1991-04-12,0,0,0,6,0,0.19862
1991-04-15,0,0,0,7,0,0.18453
1991-04-16,1,0,1,0,0,0.62130
1991-04-17,0,0,2,0,0,0.66925
1991-04-18,0,0,3,0,0,0.31468
1991-04-19,0,0,4,0,0,-0.14779
1991-04-22,0,0,5,0,0,-0.42786
1991-04-23,0,1,0,1,0,-0.31854
1991-04-24,0,0,0,2,0,-0.21411
1991-04-25,0,0,0,3,0,-0.48962
1991-04-26,0,0,0,4,0,-0.43824
1991-04-29,0,0,0,5,0,-0.80222
1991-04-30,0,0,0,6,0,-0.51666
1991-05-01,0,0,0,7,0,-0.02618
1991-05-02,0,0,0,8,0,-0.01813
1991-05-03,0,0,0,9,0,-0.00763
1991-05-06,0,0,0,10,0,-0.07909
1991-05-07,0,0,0,11,0,-0.29690
1991-05-08,0,0,0,12,0,-0.14908
1991-05-09,0,0,0,13,0,0.25163
1991-05-10,0,0,0,14,0,-0.41450
1991-05-13,0,0,0,15,0,-0.25121
1991-05-14,0,0,0,16,0,-0.61182
1991-05-15,0,0,0,17,0,-0.72065
1991-05-16,0,0,0,18,0,-0.26562
1991-05-17,0,0,0,19,0,-0.17891
1991-05-20,0,0,0,20,0,-0.13367
1991-05-21,0,0,0,21,0,0.15698
1991-05-22,0,0,0,22,0,0.20501
1991-05-23,0,0,0,23,0,0.07518
1991-05-24,0,0,0,24,0,0.27255
1991-05-28,1,0,1,0,0,0.57724
1991-05-29,0,0,2,0,1,0.52219
1991-05-30,0,0,3,0,0,0.73796
1991-05-31,0,0,4,0,0,0.79490
1991-06-03,0,0,5,0,0,0.46030
1991-06-04,0,0,6,0,0,0.30858
1991-06-05,0,0,7,0,0,0.00033
1991-06-06,0,0,8,0,0,-0.14626
1991-06-07,0,0,9,0,0,-0.47801
1991-06-10,0,1,0,1,0,-0.46605
1991-06-11,0,0,0,2,0,-0.18493
1991-06-12,0,0,0,3,0,-0.51140
1991-06-13,0,0,0,4,0,-0.33218
1991-06-14,0,0,0,5,0,0.10558
1991-06-17,0,0,0,6,0,-0.09669
1991-06-18,0,0,0,7,0,-0.20461
1991-06-19,0,0,0,8,0,-0.44318
1991-06-20,0,0,0,9,0,-0.31951
1991-06-21,0,0,0,10,0,-0.05944
1991-06-24,0,0,0,11,0,-0.58412
1991-06-25,0,0,0,12,0,-0.46843
1991-06-26,0,0,0,13,0,-0.27432
1991-06-27,0,0,0,14,0,0.03005
1991-06-28,0,0,0,15,0,-0.21444
1991-07-01,0,0,0,16,0,0.39417
1991-07-02,0,0,0,17,0,0.29135
1991-07-03,0,0,0,18,0,-0.08688
1991-07-05,0,0,0,19,0,0.00786
1991-07-08,1,0,1,0,0,0.33009
1991-07-09,0,0,2,0,0,0.12488
1991-07-10,0,0,3,0,0,0.07915
1991-07-11,0,0,4,0,0,0.17005
1991-07-12,0,0,5,0,0,0.40287
1991-07-15,0,0,6,0,1,0.48974
1991-07-16,0,0,7,0,0,0.31371
1991-07-17,0,0,8,0,0,0.21130
1991-07-18,0,0,9,0,0,0.49162
1991-07-19,0,0,10,0,0,0.27966
1991-07-22,0,0,11,0,0,0.09525
1991-07-23,0,0,12,0,0,-0.21943
1991-07-24,0,0,13,0,0,-0.24969
1991-07-25,0,0,14,0,0,-0.02325
1991-07-26,0,0,15,0,0,-0.03305
1991-07-29,0,0,16,0,0,0.13914
1991-07-30,0,0,17,0,0,0.37776
1991-07-31,0,0,18,0,0,0.36736
1991-08-01,0,0,19,0,0,0.21064
1991-08-02,0,0,20,0,0,0.14528
1991-08-05,0,0,21,0,0,-0.08148
1991-08-06,0,0,22,0,0,0.35443
1991-08-07,0,0,23,0,0,0.24360
1991-08-08,0,0,24,0,0,0.05986
1991-08-09,0,0,25,0,0,-0.16136
1991-08-12,0,0,26,0,0,-0.08555
1991-08-13,0,0,27,0,0,0.03066
1991-08-14,0,0,28,0,0,0.01606
1991-08-15,0,0,29,0,0,-0.06337
1991-08-16,0,1,0,1,0,-0.37855
1991-08-19,0,0,0,2,0,-1.04875
1991-08-20,0,0,0,3,0,-0.59904
1991-08-21,0,0,0,4,0,0.41426
1991-08-22,0,0,0,5,0,0.37221
1991-08-23,1,0,1,0,0,0.50254
1991-08-26,0,0,2,0,0,0.34685
1991-08-27,0,0,3,0,0,0.18342
1991-08-28,0,0,4,0,0,0.40189
1991-08-29,0,0,5,0,0,0.26933
1991-08-30,0,0,6,0,0,0.09300
1991-09-03,0,0,7,0,0,-0.22489
1991-09-04,0,1,0,1,0,-0.38364
1991-09-05,0,0,0,2,0,-0.39596
1991-09-06,0,0,0,3,0,-0.33807
1991-09-09,0,0,0,4,0,-0.32796
1991-09-10,0,0,0,5,0,-0.59390
1991-09-11,0,0,0,6,0,-0.43333
1991-09-12,0,0,0,7,0,-0.16538
1991-09-13,0,0,0,8,0,-0.43220
1991-09-16,0,0,0,9,0,-0.16247
1991-09-17,0,0,0,10,0,-0.14633
1991-09-18,0,0,0,11,0,0.00519
1991-09-19,0,0,0,12,0,0.05843
1991-09-20,0,0,0,13,0,0.07874
1991-09-23,0,0,0,14,0,-0.09451
1991-09-24,0,0,0,15,0,0.07317
1991-09-25,0,0,0,16,0,-0.00530
1991-09-26,0,0,0,17,0,-0.03162
1991-09-27,0,0,0,18,0,-0.06783
1991-09-30,0,0,0,19,0,0.10799
1991-10-01,1,0,1,0,0,0.19505
1991-10-02,0,0,2,0,0,0.07916
1991-10-03,0,1,0,1,0,-0.23989
1991-10-04,0,0,0,2,0,-0.44166
1991-10-07,0,0,0,3,0,-0.47744
1991-10-08,0,0,0,4,0,-0.26709
1991-10-09,0,0,0,5,0,-0.50130
1991-10-10,0,0,0,6,0,-0.07123
1991-10-11,0,0,0,7,0,0.03919
1991-10-14,0,0,0,8,0,0.45392
1991-10-15,1,0,1,0,0,0.73538
1991-10-16,0,0,2,0,0,0.72814
1991-10-17,0,0,3,0,1,0.50119
1991-10-18,0,0,4,0,0,0.43413
1991-10-21,0,0,5,0,0,0.13254
1991-10-22,0,0,6,0,0,-0.08213
1991-10-23,0,0,7,0,0,-0.06590
1991-10-24,0,0,8,0,0,-0.29016
1991-10-25,0,1,0,1,0,-0.30300
1991-10-28,1,0,1,0,0,0.18417
1991-10-29,0,0,2,0,0,0.29573
1991-10-30,0,0,3,0,0,0.34147
1991-10-31,0,0,4,0,0,0.21467
1991-11-01,0,0,5,0,0,0.06342
1991-11-04,0,0,6,0,0,-0.04862
1991-11-05,0,0,7,0,0,-0.17813
1991-11-06,0,0,8,0,0,-0.05181
1991-11-07,0,0,9,0,0,0.24638
1991-11-08,0,0,10,0,0,0.11184
1991-11-11,0,0,11,0,0,0.08971
1991-11-12,0,0,12,0,0,0.34178
1991-11-13,0,0,13,0,0,0.30005
1991-11-14,0,0,14,0,0,0.18975
1991-11-15,0,1,0,1,0,-1.03718
1991-11-18,0,0,0,2,0,-0.61854
1991-11-19,0,0,0,3,0,-0.95677
1991-11-20,0,0,0,4,0,-0.81759
1991-11-21,0,0,0,5,0,-0.50618
1991-11-22,0,0,0,6,0,-0.69118
1991-11-25,0,0,0,7,0,-0.57936
1991-11-26,0,0,0,8,0,-0.21233
1991-11-27,0,0,0,9,0,-0.24384
1991-11-29,0,0,0,10,0,-0.25936
1991-12-02,0,0,0,11,0,0.33053
1991-12-03,0,0,0,12,0,0.26083
1991-12-04,0,0,0,13,0,0.16735
1991-12-05,0,0,0,14,0,-0.05058
1991-12-06,0,0,0,15,0,0.12944
1991-12-09,0,0,0,16,0,0.06560
1991-12-10,1,0,1,0,0,0.05312
1991-12-11,0,0,2,0,0,0.05550
1991-12-12,0,0,3,0,0,0.37981
1991-12-13,0,0,4,0,0,0.55538
1991-12-16,0,0,5,0,0,0.45288
1991-12-17,0,0,6,0,0,0.23100
1991-12-18,0,0,7,0,0,0.25077
1991-12-19,0,0,8,0,0,0.12778
1991-12-20,0,0,9,0,0,0.46713
1991-12-23,0,0,10,0,1,1.14727
1991-12-24,0,0,11,0,0,1.08713
1991-12-26,0,0,12,0,0,1.26694
1991-12-27,0,0,13,0,0,1.08306
1991-12-30,0,0,14,0,0,1.48985
1991-12-31,0,0,15,0,0,1.25471
1992-01-02,0,0,16,0,0,0.91419
1992-01-03,0,0,17,0,0,0.78935
1992-01-06,0,0,18,0,0,0.40653
1992-01-07,0,0,19,0,0,0.16739
1992-01-08,0,0,20,0,0,0.07863
1992-01-09,0,0,21,0,0,-0.08674
1992-01-10,0,0,22,0,0,-0.37645
1992-01-13,0,0,23,0,0,-0.45954
1992-01-14,0,0,24,0,0,0.02783
1992-01-15,0,0,25,0,0,-0.05093
1992-01-16,0,1,0,1,0,-0.34259
1992-01-17,0,0,0,2,0,-0.31113
1992-01-20,0,0,0,3,0,-0.53422
1992-01-21,0,0,0,4,0,-0.80024
1992-01-22,0,0,0,5,0,-0.26484
1992-01-23,0,0,0,6,0,-0.53317
1992-01-24,0,0,0,7,0,-0.44297
1992-01-27,0,0,0,8,0,-0.44782
1992-01-28,0,0,0,9,0,-0.40982
1992-01-29,0,0,0,10,0,-0.74153
1992-01-30,0,0,0,11,0,-0.52232
1992-01-31,0,0,0,12,0,-0.67327
1992-02-03,0,0,0,13,0,-0.49749
1992-02-04,0,0,0,14,0,-0.06931
1992-02-05,0,0,0,15,0,-0.07847
1992-02-06,0,0,0,16,0,-0.08555
1992-02-07,0,0,0,17,0,-0.30630
1992-02-10,0,0,0,18,0,-0.04420
1992-02-11,0,0,0,19,0,-0.05293
1992-02-12,0,0,0,20,0,0.21046
1992-02-13,0,0,0,21,0,-0.12882
1992-02-14,0,0,0,22,0,-0.21528
1992-02-18,0,0,0,23,0,-0.59089
1992-02-19,0,0,0,24,0,-0.40139
1992-02-20,0,0,0,25,0,0.13137
1992-02-21,0,0,0,26,0,-0.09968
1992-02-24,0,0,0,27,0,-0.01552
1992-02-25,0,0,0,28,0,-0.16160
1992-02-26,0,0,0,29,0,0.26186
1992-02-27,0,0,0,30,0,0.08090
1992-02-28,0,0,0,31,0,-0.03547
1992-03-02,0,0,0,32,0,-0.05364
1992-03-03,0,0,0,33,0,-0.01542
1992-03-04,0,0,0,34,0,-0.29801
1992-03-05,0,0,0,35,0,-0.46017
1992-03-06,0,0,0,36,0,-0.52215
1992-03-09,0,0,0,37,0,-0.33820
1992-03-10,0,0,0,38,0,-0.11764
1992-03-11,0,0,0,39,0,-0.30566
1992-03-12,0,0,0,40,0,-0.23250
1992-03-13,0,0,0,41,0,-0.00581
1992-03-16,0,0,0,42,0,0.06018
1992-03-17,0,0,0,43,0,0.32179
1992-03-18,1,0,1,0,0,0.23432
1992-03-19,0,0,2,0,0,0.24927
1992-03-20,0,0,3,0,0,0.32595
1992-03-23,0,0,4,0,0,0.15177
1992-03-24,0,0,5,0,0,0.04229
1992-03-25,0,0,6,0,0,-0.07029
1992-03-26,0,0,7,0,0,-0.02208
1992-03-27,0,1,0,1,0,-0.35898
1992-03-30,0,0,0,2,0,-0.31093
1992-03-31,0,0,0,3,0,-0.17481
1992-04-01,0,0,0,4,0,-0.07813
1992-04-02,0,0,0,5,0,-0.34213
1992-04-03,0,0,0,6,0,-0.16376
1992-04-06,0,0,0,7,0,0.21638
1992-04-07,0,0,0,8,0,-0.41122
1992-04-08,0,0,0,9,0,-0.58154
1992-04-09,0,0,0,10,0,0.06543
1992-04-10,0,0,0,11,0,0.37293
1992-04-13,1,0,1,0,0,0.46123
1992-04-14,0,0,2,0,0,0.88572
1992-04-15,0,0,3,0,1,1.01516
1992-04-16,0,0,4,0,0,0.77554
1992-04-20,0,0,5,0,0,0.13065
1992-04-21,0,0,6,0,0,0.09775
1992-04-22,0,0,7,0,0,0.02858
1992-04-23,0,0,8,0,0,0.15276
1992-04-24,0,0,9,0,0,-0.10030
1992-04-27,0,0,10,0,0,-0.13708
1992-04-28,0,0,11,0,0,-0.06622
1992-04-29,0,0,12,0,0,0.16954
1992-04-30,0,0,13,0,0,0.35392
1992-05-01,0,0,14,0,0,0.06756
1992-05-04,0,0,15,0,0,0.38489
1992-05-05,0,0,16,0,0,0.27413
1992-05-06,0,0,17,0,0,0.18583
1992-05-07,0,0,18,0,0,0.04353
1992-05-08,0,0,19,0,0,0.02249
1992-05-11,0,0,20,0,0,0.18444
1992-05-12,0,0,21,0,0,-0.06093
1992-05-13,0,0,22,0,0,-0.06421
1992-05-14,0,1,0,1,0,-0.34285
1992-05-15,0,0,0,2,0,-0.53652
1992-05-18,0,0,0,3,0,-0.22185
1992-05-19,0,0,0,4,0,0.09422
1992-05-20,0,0,0,5,0,-0.02138
1992-05-21,0,0,0,6,0,-0.25610
1992-05-22,0,0,0,7,0,-0.10124
1992-05-26,0,0,0,8,0,-0.30024
1992-05-27,0,0,0,9,0,-0.18389
1992-05-28,0,0,0,10,0,0.21329
1992-05-29,0,0,0,11,0,0.04660
1992-06-01,0,0,0,12,0,0.18191
1992-06-02,0,0,0,13,0,-0.17284
1992-06-03,0,0,0,14,0,-0.05873
1992-06-04,0,0,0,15,0,-0.16170
1992-06-05,0,0,0,16,0,-0.11688
1992-06-08,0,0,0,17,0,-0.10757
1992-06-09,0,0,0,18,0,-0.35271
1992-06-10,0,0,0,19,0,-0.50167
1992-06-11,0,0,0,20,0,-0.24491
1992-06-12,0,0,0,21,0,-0.12790
1992-06-15,0,0,0,22,0,-0.04914
1992-06-16,0,0,0,23,0,-0.18629
1992-06-17,0,0,0,24,0,-0.61790
1992-06-18,0,0,0,25,0,-0.56929
1992-06-19,0,0,0,26,0,-0.20483
1992-06-22,0,0,0,27,0,-0.15468
1992-06-23,0,0,0,28,0,-0.04103
1992-06-24,0,0,0,29,0,-0.01853
1992-06-25,0,0,0,30,0,-0.04217
1992-06-26,0,0,0,31,0,0.02355
1992-06-29,1,0,1,0,0,0.48640
1992-06-30,0,0,2,0,0,0.34171
1992-07-01,0,0,3,0,0,0.66640
1992-07-02,0,0,4,0,0,0.44653
1992-07-06,0,0,5,0,0,0.52285
1992-07-07,0,0,6,0,0,0.03822
1992-07-08,0,0,7,0,0,0.12077
1992-07-09,0,0,8,0,1,0.40983
1992-07-10,0,0,9,0,0,0.34763
1992-07-13,0,0,10,0,0,0.28378
1992-07-14,0,0,11,0,0,0.43473
1992-07-15,0,0,12,0,0,0.27762
1992-07-16,0,0,13,0,0,0.23273
1992-07-17,0,0,14,0,0,0.00664
1992-07-20,0,0,15,0,0,-0.16657
1992-07-21,0,0,16,0,0,-0.15042
1992-07-22,0,0,17,0,0,-0.36260
1992-07-23,0,1,0,1,0,-0.20721
1992-07-24,0,0,0,2,0,-0.21314
1992-07-27,0,0,0,3,0,-0.18184
1992-07-28,0,0,0,4,0,0.32657
1992-07-29,1,0,1,0,0,0.61986
1992-07-30,0,0,2,0,0,0.60168
1992-07-31,0,0,3,0,0,0.46889
1992-08-03,0,0,4,0,0,0.40658
1992-08-04,0,0,5,0,0,0.22469
1992-08-05,0,0,6,0,0,-0.03524
1992-08-06,0,0,7,0,0,-0.19303
1992-08-07,0,0,8,0,0,-0.32322
1992-08-10,0,1,0,1,0,-0.24205
1992-08-11,0,0,0,2,0,-0.26026
1992-08-12,0,0,0,3,0,-0.31942
1992-08-13,0,0,0,4,0,-0.27678
1992-08-14,0,0,0,5,0,-0.06232
1992-08-17,0,0,0,6,0,-0.00128
1992-08-18,0,0,0,7,0,0.02821
1992-08-19,0,0,0,8,0,-0.24815
1992-08-20,0,0,0,9,0,-0.20498
1992-08-21,0,0,0,10,0,-0.44643
1992-08-24,0,0,0,11,0,-0.68795
1992-08-25,0,0,0,12,0,-0.46888
1992-08-26,0,0,0,13,0,-0.21132
1992-08-27,0,0,0,14,0,-0.15710
1992-08-28,0,0,0,15,0,-0.00992
1992-08-31,0,0,0,16,0,-0.06362
1992-09-01,0,0,0,17,0,0.12239
1992-09-02,0,0,0,18,0,0.25636
1992-09-03,1,0,1,0,0,0.20604
1992-09-04,0,0,2,0,0,0.09246
1992-09-08,0,1,0,1,0,-0.13638
1992-09-09,1,0,1,0,0,0.04965
1992-09-10,0,0,2,0,1,0.32805
1992-09-11,0,0,3,0,0,0.22653
1992-09-14,0,0,4,0,0,0.62784
1992-09-15,0,0,5,0,0,0.04244
1992-09-16,0,0,6,0,0,0.03403
1992-09-17,0,0,7,0,0,0.01588
1992-09-18,0,0,8,0,0,0.24000
1992-09-21,0,0,9,0,0,0.11052
1992-09-22,0,0,10,0,0,-0.32802
1992-09-23,0,1,0,1,0,-0.24508
1992-09-24,0,0,0,2,0,-0.11907
1992-09-25,0,0,0,3,0,-0.42981
1992-09-28,0,0,0,4,0,-0.15863
1992-09-29,0,0,0,5,0,-0.11109
1992-09-30,0,0,0,6,0,-0.00715
1992-10-01,0,0,0,7,0,-0.12587
1992-10-02,0,0,0,8,0,-0.56127
1992-10-05,0,0,0,9,0,-0.66306
1992-10-06,0,0,0,10,0,-0.53503
1992-10-07,0,0,0,11,0,-0.63124
1992-10-08,0,0,0,12,0,-0.18649
1992-10-09,0,0,0,13,0,-0.52116
1992-10-12,0,0,0,14,0,0.00992
1992-10-13,0,0,0,15,0,0.19297
1992-10-14,0,0,0,16,0,0.19139
1992-10-15,0,0,0,17,0,0.20073
1992-10-16,1,0,1,0,0,0.35734
1992-10-19,0,0,2,0,0,0.56530
1992-10-20,0,0,3,0,0,0.50242
1992-10-21,0,0,4,0,0,0.42270
1992-10-22,0,0,5,0,0,0.27884
1992-10-23,0,0,6,0,0,0.16057
1992-10-26,0,0,7,0,1,0.45376
1992-10-27,0,0,8,0,0,0.38075
1992-10-28,0,0,9,0,0,0.42371
1992-10-29,0,0,10,0,0,0.37994
1992-10-30,0,0,11,0,0,0.10919
1992-11-02,0,0,12,0,0,0.39439
1992-11-03,0,0,13,0,0,0.06292
1992-11-04,0,0,14,0,0,-0.19590
1992-11-05,0,0,15,0,0,-0.07417
1992-11-06,0,0,16,0,0,-0.13670
1992-11-09,0,0,17,0,0,-0.04293
1992-11-10,0,0,18,0,0,-0.04716
1992-11-11,0,0,19,0,0,0.23326
1992-11-12,0,0,20,0,0,0.21817
1992-11-13,0,0,21,0,0,0.11531
1992-11-16,0,0,22,0,0,-0.07110
1992-11-17,0,0,23,0,0,-0.18921
1992-11-18,0,0,24,0,0,0.11848
1992-11-19,0,0,25,0,0,0.13323
1992-11-20,0,0,26,0,0,0.32515
1992-11-23,0,0,27,0,0,0.10726
1992-11-24,0,0,28,0,0,0.25440
1992-11-25,0,0,29,0,0,0.29739
1992-11-27,0,0,30,0,0,0.27742
1992-11-30,0,0,31,0,0,0.27617
1992-12-01,0,0,32,0,0,0.13164
1992-12-02,0,0,33,0,0,-0.00862
1992-12-03,0,0,34,0,0,-0.04582
1992-12-04,0,0,35,0,0,0.09547
1992-12-07,0,0,36,0,0,0.29282
1992-12-08,0,0,37,0,0,0.31887
1992-12-09,0,0,38,0,0,0.09473
1992-12-10,0,0,39,0,0,-0.05563
1992-12-11,0,0,40,0,0,-0.16482
1992-12-14,0,0,41,0,0,-0.24690
1992-12-15,0,1,0,1,0,-0.25893
1992-12-16,0,0,0,2,0,-0.32763
1992-12-17,0,0,0,3,0,0.01795
1992-12-18,1,0,1,0,0,0.44325
1992-12-21,0,0,2,0,0,0.25849
1992-12-22,0,0,3,0,0,0.12593
1992-12-23,0,0,4,0,0,-0.05035
1992-12-24,0,0,5,0,0,-0.02675
1992-12-28,0,0,6,0,0,-0.11644
1992-12-29,0,1,0,1,0,-0.22926
1992-12-30,0,0,0,2,0,-0.15470
1992-12-31,0,0,0,3,0,-0.40962
1993-01-04,0,0,0,4,0,-0.38291
1993-01-05,0,0,0,5,0,-0.41426
1993-01-06,0,0,0,6,0,-0.33678
1993-01-07,0,0,0,7,0,-0.58892
1993-01-08,0,0,0,8,0,-0.61145
1993-01-11,0,0,0,9,0,-0.33654
1993-01-12,0,0,0,10,0,-0.26171
1993-01-13,0,0,0,11,0,-0.04854
1993-01-14,0,0,0,12,0,0.19242
1993-01-15,0,0,0,13,0,0.24341
1993-01-18,0,0,0,14,0,0.15932
1993-01-19,0,0,0,15,0,-0.02005
1993-01-20,0,0,0,16,0,-0.16435
1993-01-21,0,0,0,17,0,0.03399
1993-01-22,0,0,0,18,0,0.06934
1993-01-25,1,0,1,0,0,0.35789
1993-01-26,0,0,2,0,0,0.26399
1993-01-27,0,0,3,0,0,0.04542
1993-01-28,0,0,4,0,0,0.06431
1993-01-29,0,0,5,0,0,0.04408
1993-02-01,0,0,6,0,0,0.31650
1993-02-02,0,0,7,0,0,0.23037
1993-02-03,0,0,8,0,0,0.52882
1993-02-04,0,0,9,0,0,0.57394
1993-02-05,0,0,10,0,0,0.36423
1993-02-08,0,0,11,0,0,0.15988
1993-02-09,0,0,12,0,0,-0.11692
1993-02-10,0,0,13,0,0,-0.05963
1993-02-11,0,0,14,0,0,0.02821
1993-02-12,0,0,15,0,0,-0.26306
1993-02-16,0,1,0,1,0,-1.09373
1993-02-17,0,0,0,2,0,-0.92958
1993-02-18,0,0,0,3,0,-0.85339
1993-02-19,0,0,0,4,0,-0.48722
1993-02-22,0,0,0,5,0,-0.29849
1993-02-23,0,0,0,6,0,-0.26369
1993-02-24,0,0,0,7,0,0.28590
1993-02-25,0,0,0,8,0,0.34628
1993-02-26,0,0,0,9,1,0.35533
1993-03-01,1,0,1,0,0,0.16613
1993-03-02,0,0,2,0,0,0.59514
1993-03-03,0,0,3,0,0,0.56312
1993-03-04,0,0,4,0,0,0.26996
1993-03-05,0,0,5,0,0,0.09224
1993-03-08,0,0,6,0,0,0.73611
1993-03-09,0,0,7,0,0,0.52141
1993-03-10,0,0,8,0,0,0.52594
1993-03-11,0,0,9,0,0,0.16133
1993-03-12,0,0,10,0,0,-0.22827
1993-03-15,0,0,11,0,0,-0.09297
1993-03-16,0,0,12,0,0,-0.11833
1993-03-17,0,0,13,0,0,-0.37616
1993-03-18,0,1,0,1,0,-0.04419
1993-03-19,0,0,0,2,0,-0.20560
1993-03-22,0,0,0,3,0,-0.29700
1993-03-23,0,0,0,4,0,-0.27110
1993-03-24,0,0,0,5,0,-0.29319
1993-03-25,0,0,0,6,0,-0.02795
1993-03-26,0,0,0,7,0,-0.29128
1993-03-29,0,0,0,8,0,-0.00846
1993-03-30,0,0,0,9,0,0.07043
1993-03-31,0,0,0,10,0,0.01178
1993-04-01,0,0,0,11,0,-0.11967
1993-04-02,0,0,0,12,0,-0.82276
1993-04-05,0,0,0,13,0,-0.58169
1993-04-06,0,0,0,14,0,-0.54812
1993-04-07,0,0,0,15,0,-0.30018
1993-04-08,0,0,0,16,0,-0.29876
1993-04-12,0,0,0,17,0,0.29768
1993-04-13,0,0,0,18,0,0.30847
1993-04-14,0,0,0,19,0,0.20094
1993-04-15,0,0,0,20,0,0.13832
1993-04-16,1,0,1,0,1,0.15151
1993-04-19,0,0,2,0,0,-0.00102
1993-04-20,0,1,0,1,0,-0.19072
1993-04-21,0,0,0,2,0,-0.26617
1993-04-22,0,0,0,3,0,-0.53763
1993-04-23,0,0,0,4,0,-0.60539
1993-04-26,0,0,0,5,0,-0.73613
1993-04-27,0,0,0,6,0,-0.19519
1993-04-28,0,0,0,7,0,-0.12494
1993-04-29,0,0,0,8,0,0.00013
1993-04-30,0,0,0,9,0,0.13242
1993-05-03,0,0,0,10,0,0.31193
1993-05-04,1,0,1,0,0,0.39478
1993-05-05,0,0,2,0,0,0.36585
1993-05-06,0,0,3,0,0,0.20100
1993-05-07,0,0,4,0,0,0.09429
1993-05-10,0,0,5,0,0,0.12448
1993-05-11,0,0,6,0,0,0.23207
1993-05-12,0,0,7,0,0,0.22437
1993-05-13,0,0,8,0,0,-0.26364
1993-05-14,0,0,9,0,0,-0.17233
1993-05-17,0,0,10,0,0,-0.06054
1993-05-18,0,1,0,1,0,-0.04086
1993-05-19,1,0,1,0,0,0.55735
1993-05-20,0,0,2,0,1,0.68225
1993-05-21,0,0,3,0,0,0.15251
1993-05-24,0,0,4,0,0,0.28695
1993-05-25,0,0,5,0,0,0.28451
1993-05-26,0,0,6,0,0,0.57770
1993-05-27,0,0,7,0,0,0.35251
1993-05-28,0,0,8,0,0,0.07713
1993-06-01,0,0,9,0,0,0.32797
1993-06-02,0,0,10,0,0,0.23198
1993-06-03,0,0,11,0,0,0.04404
1993-06-04,0,0,12,0,0,-0.18906
1993-06-07,0,0,13,0,0,-0.36475
1993-06-08,0,1,0,1,0,-0.54690
1993-06-09,0,0,0,2,0,-0.36030
1993-06-10,0,0,0,3,0,-0.32727
