Date,RSI_Overbought,RSI_Oversold,RSI_Overbought_Streak,RSI_Oversold_Streak,RSI_CrossOver_70,RSI_CrossUnder_30,RSI_Slope
1982-03-12,0,0,0,0,0,0,-2.28466
1982-03-15,0,0,0,0,0,0,4.77974
1982-03-16,0,0,0,0,0,0,-0.58733
1982-03-17,0,0,0,0,0,0,-0.71865
1982-03-18,0,0,0,0,0,0,7.05092
1982-03-19,0,0,0,0,0,0,1.66320
1982-03-22,0,0,0,0,0,0,9.90654
1982-03-23,0,0,0,0,0,0,2.94323
1982-03-24,0,0,0,0,0,0,-2.93593
1982-03-25,0,0,0,0,0,0,0.97547
1982-03-26,0,0,0,0,0,0,-6.26538
1982-03-29,0,0,0,0,0,0,1.63256
1982-03-30,0,0,0,0,0,0,-0.15198
1982-03-31,0,0,0,0,0,0,-1.63267
1982-04-01,0,0,0,0,0,0,8.35924
1982-04-02,0,0,0,0,0,0,4.81733
1982-04-05,0,0,0,0,0,0,-2.22946
1982-04-06,0,0,0,0,0,0,2.25589
1982-04-07,0,0,0,0,0,0,0.35977
1982-04-08,0,0,0,0,0,0,2.69959
1982-04-12,0,0,0,0,0,0,-1.49789
1982-04-13,0,0,0,0,0,0,-0.07160
1982-04-14,0,0,0,0,0,0,-1.20909
1982-04-15,0,0,0,0,0,0,2.23904
1982-04-16,0,0,0,0,0,0,1.89157
1982-04-19,0,0,0,0,0,0,-0.94876
1982-04-20,0,0,0,0,0,0,-9.83736
1982-04-21,0,0,0,0,0,0,1.47079
1982-04-22,0,0,0,0,0,0,6.73410
1982-04-23,1,0,1,0,1,0,5.11863
1982-04-26,1,0,2,0,0,0,1.88453
1982-04-27,0,0,0,0,0,0,-8.75770
1982-04-28,0,0,0,0,0,0,-4.51864
1982-04-29,0,0,0,0,0,0,-6.12673
1982-04-30,0,0,0,0,0,0,1.38140
1982-05-03,0,0,0,0,0,0,1.75931
1982-05-04,0,0,0,0,0,0,2.86956
1982-05-05,0,0,0,0,0,0,0.92689
1982-05-06,0,0,0,0,0,0,4.20470
1982-05-07,0,0,0,0,0,0,2.91739
1982-05-10,0,0,0,0,0,0,-7.13694
1982-05-11,0,0,0,0,0,0,4.00171
1982-05-12,0,0,0,0,0,0,-1.58933
1982-05-13,0,0,0,0,0,0,-5.75302
1982-05-14,0,0,0,0,0,0,-1.21561
1982-05-17,0,0,0,0,0,0,-6.93043
1982-05-18,0,0,0,0,0,0,-4.00252
1982-05-19,0,0,0,0,0,0,-3.93048
1982-05-20,0,0,0,0,0,0,-1.18174
1982-05-21,0,0,0,0,0,0,1.87374
1982-05-24,0,0,0,0,0,0,-0.44552
1982-05-25,0,0,0,0,0,0,-1.76977
1982-05-26,0,0,0,0,0,0,-5.21467
1982-05-27,0,0,0,0,0,0,-1.61288
1982-05-28,0,1,0,1,0,1,-2.62875
1982-06-01,0,1,0,2,0,0,-0.65105
1982-06-02,0,0,0,0,0,0,2.96185
1982-06-03,0,0,0,0,0,0,-0.68762
1982-06-04,0,1,0,1,0,1,-5.78538
1982-06-07,0,1,0,2,0,0,0.25613
1982-06-08,0,1,0,3,0,0,-1.43287
1982-06-09,0,1,0,4,0,0,-1.76084
1982-06-10,0,1,0,5,0,0,5.57207
1982-06-11,0,0,0,0,0,0,12.18115
1982-06-14,0,0,0,0,0,0,-4.96638
1982-06-15,0,0,0,0,0,0,-0.96034
1982-06-16,0,0,0,0,0,0,-2.80213
1982-06-17,0,1,0,1,0,1,-3.76829
1982-06-18,0,1,0,2,0,0,-0.87008
1982-06-21,0,1,0,3,0,0,-0.22488
1982-06-22,0,0,0,0,0,0,8.23970
1982-06-23,0,0,0,0,0,0,10.97563
1982-06-24,0,0,0,0,0,0,-1.34127
1982-06-25,0,0,0,0,0,0,-2.91416
1982-06-28,0,0,0,0,0,0,6.08487
1982-06-29,0,0,0,0,0,0,-0.23419
1982-06-30,0,0,0,0,0,0,-2.83013
1982-07-01,0,0,0,0,0,0,-3.91637
1982-07-02,0,0,0,0,0,0,-4.07043
1982-07-06,0,0,0,0,0,0,-1.29077
1982-07-07,0,0,0,0,0,0,-0.25873
1982-07-08,0,0,0,0,0,0,2.22692
1982-07-09,0,0,0,0,0,0,8.41787
1982-07-12,0,0,0,0,0,0,4.13350
1982-07-13,0,0,0,0,0,0,-0.64483
1982-07-14,0,0,0,0,0,0,5.31089
1982-07-15,0,0,0,0,0,0,0.15480
1982-07-16,0,0,0,0,0,0,3.09775
1982-07-19,0,0,0,0,0,0,-2.27936
1982-07-20,0,0,0,0,0,0,4.15108
1982-07-21,0,0,0,0,0,0,-0.86166
1982-07-22,0,0,0,0,0,0,0.32317
1982-07-23,0,0,0,0,0,0,-2.43306
1982-07-26,0,0,0,0,0,0,-5.87739
1982-07-27,0,0,0,0,0,0,-5.76427
1982-07-28,0,0,0,0,0,0,-8.16401
1982-07-29,0,0,0,0,0,0,-0.08481
1982-07-30,0,0,0,0,0,0,-2.66098
1982-08-02,0,0,0,0,0,0,12.65944
1982-08-03,0,0,0,0,0,0,-5.16249
1982-08-04,0,0,0,0,0,0,-6.17400
1982-08-05,0,0,0,0,0,0,-2.99799
1982-08-06,0,1,0,1,0,1,-3.84477
1982-08-09,0,1,0,2,0,0,-1.49915
1982-08-10,0,1,0,3,0,0,-0.56996
1982-08-11,0,1,0,4,0,0,-0.58720
1982-08-12,0,1,0,5,0,0,-0.45537
1982-08-13,0,0,0,0,0,0,9.90441
1982-08-16,0,0,0,0,0,0,1.51712
1982-08-17,0,0,0,0,0,0,21.67315
1982-08-18,0,0,0,0,0,0,-2.08450
1982-08-19,0,0,0,0,0,0,2.00292
1982-08-20,0,0,0,0,0,0,9.81298
1982-08-23,1,0,1,0,1,0,5.38890
1982-08-24,1,0,2,0,0,0,-3.12480
1982-08-25,1,0,3,0,0,0,3.53698
1982-08-26,1,0,4,0,0,0,1.38331
1982-08-27,0,0,0,0,0,0,-5.83385
1982-08-30,1,0,1,0,1,0,0.95081
1982-08-31,1,0,2,0,0,0,3.00106
1982-09-01,0,0,0,0,0,0,-5.04313
1982-09-02,1,0,1,0,1,0,3.40951
1982-09-03,1,0,2,0,0,0,3.38307
1982-09-07,1,0,3,0,0,0,-4.92672
1982-09-08,1,0,4,0,0,0,1.28465
1982-09-09,1,0,5,0,0,0,-0.90195
1982-09-10,0,0,0,0,0,0,-3.93682
1982-09-13,0,0,0,0,0,0,2.37844
1982-09-14,1,0,1,0,1,0,1.53200
1982-09-15,1,0,2,0,0,0,2.02217
1982-09-16,1,0,3,0,0,0,-2.25742
1982-09-17,0,0,0,0,0,0,-5.12250
1982-09-20,0,0,0,0,0,0,-0.16724
1982-09-21,0,0,0,0,0,0,4.94733
1982-09-22,0,0,0,0,0,0,-3.76525
1982-09-23,0,0,0,0,0,0,-0.76687
1982-09-24,0,0,0,0,0,0,-2.14895
1982-09-27,0,0,0,0,0,0,0.78240
1982-09-28,0,0,0,0,0,0,-1.80004
1982-09-29,0,0,0,0,0,0,-7.07327
1982-09-30,0,0,0,0,0,0,-4.64523
1982-10-01,0,0,0,0,0,0,5.16831
1982-10-04,0,0,0,0,0,0,-1.79230
1982-10-05,0,0,0,0,0,0,1.58301
1982-10-06,0,0,0,0,0,0,10.64288
1982-10-07,1,0,1,0,1,0,5.23635
1982-10-08,1,0,2,0,0,0,3.35038
1982-10-11,1,0,3,0,0,0,4.06863
1982-10-12,1,0,4,0,0,0,-0.11891
1982-10-13,1,0,5,0,0,0,2.35119
1982-10-14,1,0,6,0,0,0,-8.10539
1982-10-15,0,0,0,0,0,0,-3.49415
1982-10-18,1,0,1,0,1,0,4.30863
1982-10-19,1,0,2,0,0,0,-0.52458
1982-10-20,1,0,3,0,0,0,3.21216
1982-10-21,1,0,4,0,0,0,-0.62422
1982-10-22,1,0,5,0,0,0,-0.89143
1982-10-25,0,0,0,0,0,0,-17.43082
1982-10-26,0,0,0,0,0,0,2.13996
1982-10-27,0,0,0,0,0,0,1.47289
1982-10-28,0,0,0,0,0,0,-4.63127
1982-10-29,0,0,0,0,0,0,0.27140
1982-11-01,0,0,0,0,0,0,3.58670
1982-11-02,0,0,0,0,0,0,3.70884
1982-11-03,1,0,1,0,1,0,7.61195
1982-11-04,0,0,0,0,0,0,-2.95268
1982-11-05,0,0,0,0,0,0,0.41906
1982-11-08,0,0,0,0,0,0,-5.09024
1982-11-09,0,0,0,0,0,0,3.84490
1982-11-10,0,0,0,0,0,0,-5.17338
1982-11-11,0,0,0,0,0,0,0.95168
1982-11-12,0,0,0,0,0,0,-5.93292
1982-11-15,0,0,0,0,0,0,-5.85939
1982-11-16,0,0,0,0,0,0,-3.40964
1982-11-17,0,0,0,0,0,0,5.14955
1982-11-18,0,0,0,0,0,0,0.80157
1982-11-19,0,0,0,0,0,0,-3.05854
1982-11-22,0,0,0,0,0,0,-5.84114
1982-11-23,0,0,0,0,0,0,-2.43004
1982-11-24,0,0,0,0,0,0,2.32507
1982-11-26,0,0,0,0,0,0,2.41665
1982-11-29,0,0,0,0,0,0,-1.49339
1982-11-30,0,0,0,0,0,0,9.51410
1982-12-01,0,0,0,0,0,0,0.36704
1982-12-02,0,0,0,0,0,0,0.20536
1982-12-03,0,0,0,0,0,0,-0.36588
1982-12-06,0,0,0,0,0,0,6.27346
1982-12-07,0,0,0,0,0,0,1.70668
1982-12-08,0,0,0,0,0,0,-2.81209
1982-12-09,0,0,0,0,0,0,-5.34251
1982-12-10,0,0,0,0,0,0,-1.21340
1982-12-13,0,0,0,0,0,0,0.92318
1982-12-14,0,0,0,0,0,0,-7.09300
1982-12-15,0,0,0,0,0,0,-5.05289
1982-12-16,0,0,0,0,0,0,0.17670
1982-12-17,0,0,0,0,0,0,6.16877
1982-12-20,0,0,0,0,0,0,-3.09743
1982-12-21,0,0,0,0,0,0,6.06079
1982-12-22,0,0,0,0,0,0,0.53339
1982-12-23,0,0,0,0,0,0,2.19024
1982-12-27,0,0,0,0,0,0,5.43633
1982-12-28,0,0,0,0,0,0,-4.23390
1982-12-29,0,0,0,0,0,0,1.06804
1982-12-30,0,0,0,0,0,0,-2.80728
1982-12-31,0,0,0,0,0,0,0.79407
1983-01-03,0,0,0,0,0,0,-6.84157
1983-01-04,0,0,0,0,0,0,7.59776
1983-01-05,0,0,0,0,0,0,1.34207
1983-01-06,0,0,0,0,0,0,6.53463
1983-01-07,0,0,0,0,0,0,-0.28914
1983-01-10,0,0,0,0,0,0,2.86197
1983-01-11,0,0,0,0,0,0,-3.38638
1983-01-12,0,0,0,0,0,0,1.73208
1983-01-13,0,0,0,0,0,0,-3.32415
1983-01-14,0,0,0,0,0,0,1.91046
1983-01-17,0,0,0,0,0,0,0.14812
1983-01-18,0,0,0,0,0,0,-1.25860
1983-01-19,0,0,0,0,0,0,-4.36479
1983-01-20,0,0,0,0,0,0,2.64955
1983-01-21,0,0,0,0,0,0,-8.55748
1983-01-24,0,0,0,0,0,0,-10.15238
1983-01-25,0,0,0,0,0,0,5.05533
1983-01-26,0,0,0,0,0,0,-0.51916
1983-01-27,0,0,0,0,0,0,7.10284
1983-01-28,0,0,0,0,0,0,0.57551
1983-01-31,0,0,0,0,0,0,1.92953
1983-02-01,0,0,0,0,0,0,-6.69998
1983-02-02,0,0,0,0,0,0,0.73348
1983-02-03,0,0,0,0,0,0,2.80191
1983-02-04,0,0,0,0,0,0,4.67761
1983-02-07,0,0,0,0,0,0,1.82294
1983-02-08,0,0,0,0,0,0,-4.03423
1983-02-09,0,0,0,0,0,0,-2.21362
1983-02-10,0,0,0,0,0,0,6.18185
1983-02-11,0,0,0,0,0,0,0.34347
1983-02-14,0,0,0,0,0,0,2.90285
1983-02-15,0,0,0,0,0,0,-2.32508
1983-02-16,0,0,0,0,0,0,-3.15633
1983-02-17,0,0,0,0,0,0,0.02753
1983-02-18,0,0,0,0,0,0,1.59540
1983-02-22,0,0,0,0,0,0,-9.06123
1983-02-23,0,0,0,0,0,0,3.96458
1983-02-24,0,0,0,0,0,0,7.12920
1983-02-25,0,0,0,0,0,0,0.32070
1983-02-28,0,0,0,0,0,0,-5.89617
1983-03-01,0,0,0,0,0,0,6.59477
1983-03-02,0,0,0,0,0,0,2.82043
1983-03-03,0,0,0,0,0,0,2.19078
1983-03-04,0,0,0,0,0,0,0.35240
1983-03-07,0,0,0,0,0,0,0.00000
1983-03-08,0,0,0,0,0,0,-9.16451
1983-03-09,0,0,0,0,0,0,3.72049
1983-03-10,0,0,0,0,0,0,-3.71444
1983-03-11,0,0,0,0,0,0,-1.90373
1983-03-14,0,0,0,0,0,0,-1.41550
1983-03-15,0,0,0,0,0,0,1.55070
1983-03-16,0,0,0,0,0,0,-5.46119
1983-03-17,0,0,0,0,0,0,-0.73838
1983-03-18,0,0,0,0,0,0,1.06845
1983-03-21,0,0,0,0,0,0,4.27374
1983-03-22,0,0,0,0,0,0,-2.08102
1983-03-23,0,0,0,0,0,0,6.52661
1983-03-24,0,0,0,0,0,0,1.51388
1983-03-25,0,0,0,0,0,0,-2.99024
1983-03-28,0,0,0,0,0,0,-3.38195
1983-03-29,0,0,0,0,0,0,-1.06717
1983-03-30,0,0,0,0,0,0,5.77597
1983-03-31,0,0,0,0,0,0,-1.88064
1983-04-04,0,0,0,0,0,0,0.19697
1983-04-05,0,0,0,0,0,0,-5.02170
1983-04-06,0,0,0,0,0,0,-3.54189
1983-04-07,0,0,0,0,0,0,2.84927
1983-04-08,0,0,0,0,0,0,4.01203
1983-04-11,0,0,0,0,0,0,6.97640
1983-04-12,0,0,0,0,0,0,1.78148
1983-04-13,0,0,0,0,0,0,2.37495
1983-04-14,1,0,1,0,1,0,3.06490
1983-04-15,1,0,2,0,0,0,1.33092
1983-04-18,1,0,3,0,0,0,1.99629
1983-04-19,0,0,0,0,0,0,-5.48946
1983-04-20,1,0,1,0,1,0,4.21813
1983-04-21,0,0,0,0,0,0,-3.31338
1983-04-22,1,0,1,0,1,0,0.81651
1983-04-25,0,0,0,0,0,0,-7.82893
1983-04-26,0,0,0,0,0,0,6.85757
1983-04-27,0,0,0,0,0,0,-1.64203
1983-04-28,1,0,1,0,1,0,3.04793
1983-04-29,1,0,2,0,0,0,2.65006
1983-05-02,0,0,0,0,0,0,-9.72619
1983-05-03,0,0,0,0,0,0,0.50727
1983-05-04,0,0,0,0,0,0,2.13642
1983-05-05,0,0,0,0,0,0,2.03313
1983-05-06,1,0,1,0,1,0,3.44103
1983-05-09,1,0,2,0,0,0,-1.31338
1983-05-10,1,0,3,0,0,0,0.27847
1983-05-11,0,0,0,0,0,0,-4.73648
1983-05-12,0,0,0,0,0,0,-3.24541
1983-05-13,0,0,0,0,0,0,1.74782
1983-05-16,0,0,0,0,0,0,-6.68354
1983-05-17,0,0,0,0,0,0,0.94491
1983-05-18,0,0,0,0,0,0,-1.94502
1983-05-19,0,0,0,0,0,0,-5.33816
1983-05-20,0,0,0,0,0,0,0.56864
1983-05-23,0,0,0,0,0,0,4.69532
1983-05-24,0,0,0,0,0,0,6.36350
1983-05-25,0,0,0,0,0,0,1.76713
1983-05-26,0,0,0,0,0,0,-3.45143
1983-05-27,0,0,0,0,0,0,-4.55259
1983-05-31,0,0,0,0,0,0,-7.92803
1983-06-01,0,0,0,0,0,0,0.58580
1983-06-02,0,0,0,0,0,0,5.01925
1983-06-03,0,0,0,0,0,0,1.45004
1983-06-06,0,0,0,0,0,0,1.36500
1983-06-07,0,0,0,0,0,0,-8.24299
1983-06-08,0,0,0,0,0,0,-4.70451
1983-06-09,0,0,0,0,0,0,1.84790
1983-06-10,0,0,0,0,0,0,3.26777
1983-06-13,0,0,0,0,0,0,7.20085
1983-06-14,0,0,0,0,0,0,2.02445
1983-06-15,0,0,0,0,0,0,4.29069
1983-06-16,0,0,0,0,0,0,4.60447
1983-06-17,0,0,0,0,0,0,-0.04488
1983-06-20,0,0,0,0,0,0,-0.52741
1983-06-21,1,0,1,0,1,0,3.40479
1983-06-22,1,0,2,0,0,0,0.96866
1983-06-23,0,0,0,0,0,0,-2.23307
1983-06-24,0,0,0,0,0,0,-0.87628
1983-06-27,0,0,0,0,0,0,-9.73735
1983-06-28,0,0,0,0,0,0,-10.51864
1983-06-29,0,0,0,0,0,0,3.24878
1983-06-30,0,0,0,0,0,0,3.19230
1983-07-01,0,0,0,0,0,0,3.00042
1983-07-05,0,0,0,0,0,0,-7.28230
1983-07-06,0,0,0,0,0,0,5.55394
1983-07-07,0,0,0,0,0,0,-3.09973
1983-07-08,0,0,0,0,0,0,-1.59509
1983-07-11,0,0,0,0,0,0,3.19695
1983-07-12,0,0,0,0,0,0,-8.14027
1983-07-13,0,0,0,0,0,0,-0.20129
1983-07-14,0,0,0,0,0,0,1.92342
1983-07-15,0,0,0,0,0,0,-5.12471
1983-07-18,0,0,0,0,0,0,-0.95247
1983-07-19,0,0,0,0,0,0,3.36615
1983-07-20,0,0,0,0,0,0,13.29352
1983-07-21,0,0,0,0,0,0,-0.77497
1983-07-22,0,0,0,0,0,0,-0.60234
1983-07-25,0,0,0,0,0,0,1.74297
1983-07-26,0,0,0,0,0,0,2.63377
1983-07-27,0,0,0,0,0,0,-10.35157
1983-07-28,0,0,0,0,0,0,-6.94756
1983-07-29,0,0,0,0,0,0,-5.50385
1983-08-01,0,0,0,0,0,0,-1.05815
1983-08-02,0,0,0,0,0,0,-0.06383
1983-08-03,0,0,0,0,0,0,5.00732
1983-08-04,0,0,0,0,0,0,-4.80695
1983-08-05,0,0,0,0,0,0,1.43817
1983-08-08,0,0,0,0,0,0,-5.26650
1983-08-09,0,0,0,0,0,0,3.36981
1983-08-10,0,0,0,0,0,0,4.72633
1983-08-11,0,0,0,0,0,0,0.00000
1983-08-12,0,0,0,0,0,0,2.14623
1983-08-15,0,0,0,0,0,0,5.03049
1983-08-16,0,0,0,0,0,0,-0.88223
1983-08-17,0,0,0,0,0,0,5.75429
1983-08-18,0,0,0,0,0,0,-5.39762
1983-08-19,0,0,0,0,0,0,1.32917
1983-08-22,0,0,0,0,0,0,1.14077
1983-08-23,0,0,0,0,0,0,-4.94672
1983-08-24,0,0,0,0,0,0,-4.23169
1983-08-25,0,0,0,0,0,0,-1.08765
1983-08-26,0,0,0,0,0,0,4.81029
1983-08-29,0,0,0,0,0,0,0.39972
1983-08-30,0,0,0,0,0,0,1.25214
1983-08-31,0,0,0,0,0,0,6.38388
1983-09-01,0,0,0,0,0,0,-0.64680
1983-09-02,0,0,0,0,0,0,2.60463
1983-09-06,0,0,0,0,0,0,8.12203
1983-09-07,0,0,0,0,0,0,0.17224
1983-09-08,0,0,0,0,0,0,-0.87692
1983-09-09,0,0,0,0,0,0,-3.90869
1983-09-12,0,0,0,0,0,0,-6.00984
1983-09-13,0,0,0,0,0,0,-2.61098
1983-09-14,0,0,0,0,0,0,2.02866
1983-09-15,0,0,0,0,0,0,-3.80083
1983-09-16,0,0,0,0,0,0,6.68394
1983-09-19,0,0,0,0,0,0,4.15730
1983-09-20,0,0,0,0,0,0,4.29000
1983-09-21,0,0,0,0,0,0,-3.53892
1983-09-22,0,0,0,0,0,0,3.50382
1983-09-23,0,0,0,0,0,0,-1.10680
1983-09-26,0,0,0,0,0,0,1.49385
1983-09-27,0,0,0,0,0,0,-7.21835
1983-09-28,0,0,0,0,0,0,-1.75359
1983-09-29,0,0,0,0,0,0,-3.09438
1983-09-30,0,0,0,0,0,0,-4.34472
1983-10-03,0,0,0,0,0,0,-0.94254
1983-10-04,0,0,0,0,0,0,1.92039
1983-10-05,0,0,0,0,0,0,5.66467
1983-10-06,0,0,0,0,0,0,7.77280
1983-10-07,0,0,0,0,0,0,1.36942
1983-10-10,0,0,0,0,0,0,4.43904
1983-10-11,0,0,0,0,0,0,-9.59891
1983-10-12,0,0,0,0,0,0,-2.64262
1983-10-13,0,0,0,0,0,0,0.73395
1983-10-14,0,0,0,0,0,0,-0.04044
1983-10-17,0,0,0,0,0,0,1.82859
1983-10-18,0,0,0,0,0,0,-10.05657
1983-10-19,0,0,0,0,0,0,-3.43241
1983-10-20,0,0,0,0,0,0,0.95973
1983-10-21,0,0,0,0,0,0,-3.28564
1983-10-24,0,0,0,0,0,0,0.17182
1983-10-25,0,0,0,0,0,0,2.13095
1983-10-26,0,0,0,0,0,0,-3.73914
1983-10-27,0,0,0,0,0,0,-1.75072
1983-10-28,0,0,0,0,0,0,-4.36834
1983-10-31,0,0,0,0,0,0,0.93798
1983-11-01,0,0,0,0,0,0,0.60265
1983-11-02,0,0,0,0,0,0,6.22064
1983-11-03,0,0,0,0,0,0,-4.72680
1983-11-04,0,0,0,0,0,0,-3.02777
1983-11-07,0,0,0,0,0,0,-1.50697
1983-11-08,0,0,0,0,0,0,-0.43386
1983-11-09,0,0,0,0,0,0,11.41595
1983-11-10,0,0,0,0,0,0,1.95871
1983-11-11,0,0,0,0,0,0,7.48074
1983-11-14,0,0,0,0,0,0,1.04498
1983-11-15,0,0,0,0,0,0,-5.11826
1983-11-16,0,0,0,0,0,0,2.80376
1983-11-17,0,0,0,0,0,0,0.19715
1983-11-18,0,0,0,0,0,0,-4.50595
1983-11-21,0,0,0,0,0,0,4.03837
1983-11-22,0,0,0,0,0,0,3.08542
1983-11-23,0,0,0,0,0,0,0.46712
1983-11-25,0,0,0,0,0,0,0.89396
1983-11-28,0,0,0,0,0,0,-3.39415
1983-11-29,0,0,0,0,0,0,5.63877
1983-11-30,0,0,0,0,0,0,-7.41967
1983-12-01,0,0,0,0,0,0,0.38693
1983-12-02,0,0,0,0,0,0,-4.75137
1983-12-05,0,0,0,0,0,0,1.53441
1983-12-06,0,0,0,0,0,0,-1.34796
1983-12-07,0,0,0,0,0,0,2.26860
1983-12-08,0,0,0,0,0,0,-3.47091
1983-12-09,0,0,0,0,0,0,-0.58026
1983-12-12,0,0,0,0,0,0,3.11315
1983-12-13,0,0,0,0,0,0,-3.56646
1983-12-14,0,0,0,0,0,0,-6.98084
1983-12-15,0,0,0,0,0,0,-5.65444
1983-12-16,0,0,0,0,0,0,4.38665
1983-12-19,0,0,0,0,0,0,-0.24679
1983-12-20,0,0,0,0,0,0,-1.16860
1983-12-21,0,0,0,0,0,0,9.22314
1983-12-22,0,0,0,0,0,0,-0.13235
1983-12-23,0,0,0,0,0,0,-1.42174
1983-12-27,0,0,0,0,0,0,8.26313
1983-12-28,0,0,0,0,0,0,2.70405
1983-12-29,0,0,0,0,0,0,-2.56513
1983-12-30,0,0,0,0,0,0,0.35685
1984-01-03,0,0,0,0,0,0,-4.77035
1984-01-04,0,0,0,0,0,0,12.31201
1984-01-05,0,0,0,0,0,0,6.35010
1984-01-06,0,0,0,0,0,0,1.28463
1984-01-09,0,0,0,0,0,0,-2.13192
1984-01-10,0,0,0,0,0,0,-5.11997
1984-01-11,0,0,0,0,0,0,-0.79144
1984-01-12,0,0,0,0,0,0,-0.27906
1984-01-13,0,0,0,0,0,0,-4.06498
1984-01-16,0,0,0,0,0,0,0.72553
1984-01-17,0,0,0,0,0,0,2.91867
1984-01-18,0,0,0,0,0,0,-1.72515
1984-01-19,0,0,0,0,0,0,-3.10428
1984-01-20,0,0,0,0,0,0,-4.69234
1984-01-23,0,0,0,0,0,0,-6.46065
1984-01-24,0,0,0,0,0,0,5.87258
1984-01-25,0,0,0,0,0,0,-4.90305
1984-01-26,0,0,0,0,0,0,-2.44217
1984-01-27,0,0,0,0,0,0,-1.20457
1984-01-30,0,0,0,0,0,0,-4.03501
1984-01-31,0,0,0,0,0,0,3.35965
1984-02-01,0,0,0,0,0,0,-2.55167
1984-02-02,0,0,0,0,0,0,3.87671
1984-02-03,0,0,0,0,0,0,-8.33756
1984-02-06,0,1,0,1,0,1,-6.55054
1984-02-07,0,1,0,2,0,0,3.63386
1984-02-08,0,1,0,3,0,0,-5.45373
1984-02-09,0,1,0,4,0,0,-0.68976
1984-02-10,0,1,0,5,0,0,4.63979
1984-02-13,0,1,0,6,0,0,-2.50407
1984-02-14,0,0,0,0,0,0,8.01435
1984-02-15,0,0,0,0,0,0,-0.80907
1984-02-16,0,0,0,0,0,0,-0.28088
1984-02-17,0,0,0,0,0,0,-0.94584
1984-02-21,0,1,0,1,0,1,-2.55904
1984-02-22,0,1,0,2,0,0,-0.73917
1984-02-23,0,1,0,3,0,0,-0.04693
1984-02-24,0,0,0,0,0,0,16.33441
1984-02-27,0,0,0,0,0,0,6.66458
1984-02-28,0,0,0,0,0,0,-7.67112
1984-02-29,0,0,0,0,0,0,0.88171
1984-03-01,0,0,0,0,0,0,4.08091
1984-03-02,0,0,0,0,0,0,3.52884
1984-03-05,0,0,0,0,0,0,-4.43795
1984-03-06,0,0,0,0,0,0,-4.76995
1984-03-07,0,0,0,0,0,0,-4.25520
1984-03-08,0,0,0,0,0,0,2.37306
1984-03-09,0,0,0,0,0,0,-2.14732
1984-03-12,0,0,0,0,0,0,7.34204
1984-03-13,0,0,0,0,0,0,1.49753
1984-03-14,0,0,0,0,0,0,-0.03183
1984-03-15,0,0,0,0,0,0,2.34721
1984-03-16,0,0,0,0,0,0,6.16289
1984-03-19,0,0,0,0,0,0,-5.30581
1984-03-20,0,0,0,0,0,0,3.43543
1984-03-21,0,0,0,0,0,0,-0.73283
1984-03-22,0,0,0,0,0,0,-6.70003
1984-03-23,0,0,0,0,0,0,0.62170
1984-03-26,0,0,0,0,0,0,-0.64690
1984-03-27,0,0,0,0,0,0,2.51304
1984-03-28,0,0,0,0,0,0,8.75510
1984-03-29,0,0,0,0,0,0,-1.44540
1984-03-30,0,0,0,0,0,0,-1.39762
1984-04-02,0,0,0,0,0,0,-4.73237
1984-04-03,0,0,0,0,0,0,-1.21155
1984-04-04,0,0,0,0,0,0,-0.47286
1984-04-05,0,0,0,0,0,0,-8.63069
1984-04-06,0,0,0,0,0,0,1.97187
1984-04-09,0,0,0,0,0,0,-0.09994
1984-04-10,0,0,0,0,0,0,2.03648
1984-04-11,0,0,0,0,0,0,-3.14991
1984-04-12,0,0,0,0,0,0,11.66913
1984-04-13,0,0,0,0,0,0,-1.64123
1984-04-16,0,0,0,0,0,0,3.72840
1984-04-17,0,0,0,0,0,0,2.27071
1984-04-18,0,0,0,0,0,0,-4.57045
1984-04-19,0,0,0,0,0,0,0.46483
1984-04-23,0,0,0,0,0,0,-5.01893
1984-04-24,0,0,0,0,0,0,5.10003
1984-04-25,0,0,0,0,0,0,2.16200
1984-04-26,0,0,0,0,0,0,5.54874
1984-04-27,0,0,0,0,0,0,-1.90887
1984-04-30,0,0,0,0,0,0,0.54844
1984-05-01,0,0,0,0,0,0,5.18905
1984-05-02,0,0,0,0,0,0,0.64729
1984-05-03,0,0,0,0,0,0,-3.75679
1984-05-04,0,0,0,0,0,0,-9.58739
1984-05-07,0,0,0,0,0,0,1.38033
1984-05-08,0,0,0,0,0,0,3.86806
1984-05-09,0,0,0,0,0,0,-1.88174
1984-05-10,0,0,0,0,0,0,-0.52061
1984-05-11,0,0,0,0,0,0,-6.68271
1984-05-14,0,0,0,0,0,0,-3.80511
1984-05-15,0,0,0,0,0,0,2.35093
1984-05-16,0,0,0,0,0,0,-0.04135
1984-05-17,0,0,0,0,0,0,-5.55716
1984-05-18,0,0,0,0,0,0,-2.72974
1984-05-21,0,0,0,0,0,0,-3.32253
1984-05-22,0,0,0,0,0,0,-2.45298
1984-05-23,0,1,0,1,0,1,-1.97659
1984-05-24,0,1,0,2,0,0,-4.46877
1984-05-25,0,1,0,3,0,0,2.35384
1984-05-29,0,1,0,4,0,0,-2.89536
1984-05-30,0,1,0,5,0,0,0.37723
1984-05-31,0,1,0,6,0,0,1.32318
1984-06-01,0,0,0,0,0,0,14.98107
1984-06-04,0,0,0,0,0,0,4.81652
1984-06-05,0,0,0,0,0,0,-2.45285
1984-06-06,0,0,0,0,0,0,5.64418
1984-06-07,0,0,0,0,0,0,-0.35402
