Date,Close+1,Close_Direction,Volume,RSI,MACD,Signal_Line,RSI_Overbought,RSI_Oversold,RSI_Overbought_Streak,RSI_Oversold_Streak,RSI_CrossOver_70,RSI_CrossUnder_30,RSI_Slope,MACD_BullishCrossover,MACD_BearishCrossover,MACD_Bullish_Streak,MACD_Bearish_Streak,MACD_ZeroLine_Crossover,MACD_Slope,BB_UpperBreak,BB_LowerBreak,BB_UpperBreak_Streak,BB_LowerBreak_Streak,BB_Squeeze
2018-05-25,2689.86011,0,3015260000,56.14897,15.97431,14.09925,0,0,0,0,0,0,-2.00149,0,0,15,0,0,-0.80401,0,0,0,0,0
2018-05-29,2724.01001,1,3743310000,47.52687,12.65192,13.80978,0,0,0,0,0,0,-8.62210,0,1,0,1,0,-3.32239,0,0,0,0,0
2018-05-30,2705.27002,0,3566490000,55.51060,12.62893,13.57361,0,0,0,0,0,0,7.98373,0,0,0,2,0,-0.02299,0,0,0,0,0
2018-05-31,2734.62012,1,4241100000,50.93112,10.97208,13.05330,0,0,0,0,0,0,-4.57948,0,0,0,3,0,-1.65686,0,0,0,0,0
2018-06-01,2746.87012,1,3694310000,56.92479,11.89025,12.82069,0,0,0,0,0,0,5.99367,0,0,0,4,0,0.91817,0,0,0,0,0
2018-06-04,2748.80005,1,3410090000,59.16667,13.45132,12.94682,0,0,0,0,0,0,2.24188,1,0,1,0,0,1.56107,0,0,0,0,0
2018-06-05,2772.35010,1,3523550000,59.52408,14.67505,13.29246,0,0,0,0,0,0,0.35741,0,0,2,0,0,1.22373,0,0,0,0,0
2018-06-06,2770.37012,0,3662780000,63.69954,17.34521,14.10301,0,0,0,0,0,0,4.17546,0,0,3,0,0,2.67016,1,0,1,0,0
2018-06-07,2779.03003,1,3742080000,63.11008,19.08160,15.09873,0,0,0,0,0,0,-0.58947,0,0,4,0,0,1.73639,1,0,2,0,0
2018-06-08,2782.00000,1,3138850000,64.65085,20.91538,16.26206,0,0,0,0,0,0,1.54078,0,0,5,0,0,1.83379,1,0,3,0,0
2018-06-11,2786.85010,1,3262130000,65.18787,22.35068,17.47978,0,0,0,0,0,0,0.53701,0,0,6,0,0,1.43530,0,0,0,0,0
2018-06-12,2775.62988,0,3435700000,66.09375,23.60739,18.70531,0,0,0,0,0,0,0.90588,0,0,7,0,0,1.25671,0,0,0,0,0
2018-06-13,2782.48999,1,3820770000,62.06977,23.42791,19.64983,0,0,0,0,0,0,-4.02397,0,0,8,0,0,-0.17949,0,0,0,0,0
2018-06-14,2779.65991,0,3540930000,63.53170,23.56754,20.43337,0,0,0,0,0,0,1.46192,0,0,9,0,0,0.13964,0,0,0,0,0
2018-06-15,2773.75000,0,5451990000,62.46213,23.18261,20.98322,0,0,0,0,0,0,-1.06957,0,0,10,0,0,-0.38493,0,0,0,0,0
2018-06-18,2762.59009,0,3316120000,60.18356,22.14539,21.21565,0,0,0,0,0,0,-2.27857,0,0,11,0,0,-1.03722,0,0,0,0,0
2018-06-19,2767.32007,1,3671160000,56.02723,20.19013,21.01055,0,0,0,0,0,0,-4.15633,0,1,0,1,0,-1.95526,0,0,0,0,0
2018-06-20,2749.76001,0,3332140000,57.37099,18.80547,20.56953,0,0,0,0,0,0,1.34376,0,0,0,2,0,-1.38466,0,0,0,0,0
2018-06-21,2754.87988,1,3336580000,51.12474,16.10551,19.67673,0,0,0,0,0,0,-6.24624,0,0,0,3,0,-2.69996,0,0,0,0,0
2018-06-22,2717.07007,0,5468110000,52.74035,14.21504,18.58439,0,0,0,0,0,0,1.61560,0,0,0,4,0,-1.89047,0,0,0,0,0
2018-06-25,2723.06006,1,3663280000,41.76159,9.55574,16.77866,0,0,0,0,0,0,-10.97876,0,0,0,5,0,-4.65930,0,0,0,0,0
2018-06-26,2699.62988,0,3568900000,43.75901,6.27423,14.67777,0,0,0,0,0,0,1.99742,0,0,0,6,0,-3.28151,0,0,0,0,0
2018-06-27,2716.31006,1,3803990000,38.23500,1.76267,12.09475,0,0,0,0,0,0,-5.52402,0,0,0,7,0,-4.51156,0,1,0,1,0
2018-06-28,2718.37012,1,3461100000,43.68528,-0.46150,9.58350,0,0,0,0,0,0,5.45028,0,0,0,8,0,-2.22417,0,0,0,0,0
2018-06-29,2726.70996,1,3586800000,44.33855,-2.03449,7.25990,0,0,0,0,0,0,0.65327,0,0,0,9,0,-1.57299,0,0,0,0,0
2018-07-02,2713.21997,0,3095040000,47.01811,-2.57842,5.29224,0,0,0,0,0,0,2.67956,0,0,0,10,0,-0.54393,0,0,0,0,0
2018-07-03,2736.61011,1,1911460000,43.38030,-4.05132,3.42353,0,0,0,0,0,0,-3.63781,0,0,0,11,0,-1.47290,0,0,0,0,0
2018-07-05,2759.82007,1,2980160000,50.52762,-3.29325,2.08017,0,0,0,0,0,0,7.14732,0,0,0,12,0,0.75807,0,0,0,0,0
2018-07-06,2784.16992,1,2590250000,56.40804,-0.81028,1.50208,0,0,0,0,0,0,5.88042,0,0,0,13,0,2.48297,0,0,0,0,0
2018-07-09,2793.84009,1,3070060000,61.56904,3.08674,1.81901,0,0,0,0,0,0,5.16100,1,0,1,0,1,3.89702,0,0,0,0,0
2018-07-10,2774.02002,0,3080140000,63.42120,6.87619,2.83045,0,0,0,0,0,0,1.85216,0,0,2,0,0,3.78945,0,0,0,0,0
2018-07-11,2798.29004,1,2986180000,57.32325,8.18568,3.90149,0,0,0,0,0,0,-6.09796,0,0,3,0,0,1.30949,0,0,0,0,0
2018-07-12,2801.31006,1,2834230000,62.12551,11.05442,5.33208,0,0,0,0,0,0,4.80227,0,0,4,0,0,2.86874,0,0,0,0,0
2018-07-13,2798.42993,0,2619790000,62.68815,13.41695,6.94905,0,0,0,0,0,0,0.56263,0,0,5,0,0,2.36253,0,0,0,0,0
2018-07-16,2809.55005,1,2819860000,61.74609,14.88528,8.53630,0,0,0,0,0,0,-0.94205,0,0,6,0,0,1.46833,0,0,0,0,0
2018-07-17,2815.62012,1,3064920000,63.99580,16.75312,10.17966,0,0,0,0,0,0,2.24970,0,0,7,0,0,1.86784,0,0,0,0,0
2018-07-18,2804.48999,0,3111560000,65.19892,18.50984,11.84570,0,0,0,0,0,0,1.20313,0,0,8,0,0,1.75671,0,0,0,0,0
2018-07-19,2801.83008,0,3278360000,61.16304,18.78737,13.23403,0,0,0,0,0,0,-4.03588,0,0,9,0,0,0.27753,0,0,0,0,0
2018-07-20,2806.97998,1,3243250000,60.20392,18.57852,14.30293,0,0,0,0,0,0,-0.95912,0,0,10,0,0,-0.20885,0,0,0,0,0
2018-07-23,2820.39990,1,2928490000,61.46392,18.61399,15.16514,0,0,0,0,0,0,1.26000,0,0,11,0,0,0.03547,0,0,0,0,0
2018-07-24,2846.07007,1,3430410000,64.60850,19.50018,16.03215,0,0,0,0,0,0,3.14459,0,0,12,0,0,0.88620,0,0,0,0,0
2018-07-25,2837.43994,0,3584400000,69.70157,22.02004,17.22973,0,0,0,0,0,0,5.09307,0,0,13,0,0,2.51985,0,0,0,0,0
2018-07-26,2818.82007,0,3667290000,66.24983,23.05490,18.39476,0,0,0,0,0,0,-3.45174,0,0,14,0,0,1.03486,0,0,0,0,0
2018-07-27,2802.60010,0,3434370000,59.41347,22.11761,19.13933,0,0,0,0,0,0,-6.83636,0,0,15,0,0,-0.93729,0,0,0,0,0
2018-07-30,2816.29004,1,3261190000,54.16957,19.83731,19.27893,0,0,0,0,0,0,-5.24389,0,0,16,0,0,-2.28030,0,0,0,0,0
2018-07-31,2813.36011,0,3906890000,57.57322,18.91676,19.20649,0,0,0,0,0,0,3.40365,0,1,0,1,0,-0.92055,0,0,0,0,0
2018-08-01,2827.21997,1,3501350000,56.60432,17.74623,18.91444,0,0,0,0,0,0,-0.96891,0,0,0,2,0,-1.17053,0,0,0,0,0
2018-08-02,2840.35010,1,3501380000,60.03098,17.73254,18.67806,0,0,0,0,0,0,3.42666,0,0,0,3,0,-0.01369,0,0,0,0,0
2018-08-03,2850.39990,1,3043690000,63.01082,18.56715,18.65588,0,0,0,0,0,0,2.97984,0,0,0,4,0,0.83461,0,0,0,0,0
2018-08-06,2858.44995,1,2879020000,65.15231,19.81115,18.88693,0,0,0,0,0,0,2.14150,1,0,1,0,0,1.24400,0,0,0,0,0
2018-08-07,2857.69995,0,3185440000,66.80990,21.20220,19.34999,0,0,0,0,0,0,1.65759,0,0,2,0,0,1.39105,1,0,1,0,0
2018-08-08,2853.58008,0,2978070000,66.49256,21.99060,19.87811,0,0,0,0,0,0,-0.31734,0,0,3,0,0,0.78840,0,0,0,0,0
2018-08-09,2833.28003,0,3066180000,64.67526,22.02904,20.30829,0,0,0,0,0,0,-1.81730,0,0,4,0,0,0.03844,0,0,0,0,0
2018-08-10,2821.92993,0,3265590000,56.48355,20.18873,20.28438,0,0,0,0,0,0,-8.19171,0,1,0,1,0,-1.84031,0,0,0,0,0
2018-08-13,2839.95996,1,3173630000,52.48109,17.61140,19.74979,0,0,0,0,0,0,-4.00246,0,0,0,2,0,-2.57733,0,0,0,0,0
2018-08-14,2818.37012,0,2986500000,57.61869,16.82972,19.16577,0,0,0,0,0,0,5.13760,0,0,0,3,0,-0.78168,0,0,0,0,0
2018-08-15,2840.68994,1,3656680000,50.56835,14.30324,18.19327,0,0,0,0,0,0,-7.05035,0,0,0,4,0,-2.52649,0,0,0,0,0
2018-08-16,2850.12988,1,3232000000,56.49503,13.94130,17.34287,0,0,0,0,0,0,5.92668,0,0,0,5,0,-0.36194,0,0,0,0,0
2018-08-17,2857.05005,1,3037640000,58.74780,14.25189,16.72468,0,0,0,0,0,0,2.25277,0,0,0,6,0,0.31060,0,0,0,0,0
2018-08-20,2862.95996,1,2757150000,60.36796,14.88486,16.35671,0,0,0,0,0,0,1.62015,0,0,0,7,0,0.63297,0,0,0,0,0
2018-08-21,2861.82007,0,3174010000,61.74960,15.68259,16.22189,0,0,0,0,0,0,1.38164,0,0,0,8,0,0.79773,0,0,0,0,0
2018-08-22,2856.97998,0,2701250000,61.30567,16.03794,16.18510,0,0,0,0,0,0,-0.44393,0,0,0,9,0,0.35535,0,0,0,0,0
2018-08-23,2874.68994,1,2724450000,59.35443,15.74748,16.09758,0,0,0,0,0,0,-1.95123,0,0,0,10,0,-0.29046,0,0,0,0,0
2018-08-24,2896.73999,1,2603010000,63.88401,16.75321,16.22870,0,0,0,0,0,0,4.52957,1,0,1,0,0,1.00573,0,0,0,0,0
2018-08-27,2897.52002,1,2865070000,68.57905,19.10924,16.80481,0,0,0,0,0,0,4.69505,0,0,2,0,0,2.35602,1,0,1,0,0
2018-08-28,2914.04004,1,2687770000,68.73390,20.79958,17.60376,0,0,0,0,0,0,0.15485,0,0,3,0,0,1.69034,1,0,2,0,0
2018-08-29,2901.12988,0,2805520000,71.89311,23.20473,18.72396,1,0,1,0,1,0,3.15921,0,0,4,0,0,2.40515,1,0,3,0,0
2018-08-30,2901.52002,1,2810450000,66.25864,23.79479,19.73812,0,0,0,0,0,0,-5.63446,0,0,5,0,0,0.59006,0,0,0,0,0
2018-08-31,2896.71997,0,2887220000,66.34448,24.01705,20.59391,0,0,0,0,0,0,0.08584,0,0,6,0,0,0.22226,0,0,0,0,0
2018-09-04,2888.60010,0,3087420000,64.18102,23.53457,21.18204,0,0,0,0,0,0,-2.16346,0,0,7,0,0,-0.48248,0,0,0,0,0
2018-09-05,2878.05005,0,3248780000,60.58206,22.24063,21.39376,0,0,0,0,0,0,-3.59896,0,0,8,0,0,-1.29395,0,0,0,0,0
2018-09-06,2871.67993,0,3144240000,56.17449,20.13180,21.14137,0,0,0,0,0,0,-4.40757,0,1,0,1,0,-2.10883,0,0,0,0,0
2018-09-07,2877.12988,1,2976580000,53.63704,17.74200,20.46149,0,0,0,0,0,0,-2.53745,0,0,0,2,0,-2.38980,0,0,0,0,0
2018-09-10,2887.88989,1,2751100000,55.48951,16.10222,19.58964,0,0,0,0,0,0,1.85247,0,0,0,3,0,-1.63978,0,0,0,0,0
2018-09-11,2888.91992,1,2904500000,58.97477,15.49233,18.77018,0,0,0,0,0,0,3.48526,0,0,0,4,0,-0.60988,0,0,0,0,0
2018-09-12,2904.17993,1,3341280000,59.30329,14.92012,18.00017,0,0,0,0,0,0,0.32851,0,0,0,5,0,-0.57221,0,0,0,0,0
2018-09-13,2904.97998,1,3274090000,63.91366,15.51910,17.50395,0,0,0,0,0,0,4.61037,0,0,0,6,0,0.59898,0,0,0,0,0
2018-09-14,2888.80005,0,3179410000,64.14300,15.87535,17.17823,0,0,0,0,0,0,0.22935,0,0,0,7,0,0.35625,0,0,0,0,0
2018-09-17,2904.31006,1,2967980000,56.34389,14.68285,16.67916,0,0,0,0,0,0,-7.79912,0,0,0,8,0,-1.19251,0,0,0,0,0
2018-09-18,2907.94995,1,3091190000,61.21253,14.81848,16.30702,0,0,0,0,0,0,4.86864,0,0,0,9,0,0.13564,0,0,0,0,0
2018-09-19,2930.75000,1,3302460000,62.27580,15.04624,16.05487,0,0,0,0,0,0,1.06327,0,0,0,10,0,0.22776,0,0,0,0,0
2018-09-20,2929.66992,0,3406520000,68.16309,16.87203,16.21830,0,0,0,0,0,0,5.88729,1,0,1,0,0,1.82578,1,0,1,0,0
2018-09-21,2919.37012,0,5652470000,67.62469,18.02405,16.57945,0,0,0,0,0,0,-0.53840,0,0,2,0,0,1.15202,1,0,2,0,0
2018-09-24,2915.56006,0,3392030000,62.55074,17.89960,16.84348,0,0,0,0,0,0,-5.07395,0,0,3,0,0,-0.12446,0,0,0,0,0
2018-09-25,2905.96997,0,3330880000,60.73535,17.29417,16.93362,0,0,0,0,0,0,-1.81539,0,0,4,0,0,-0.60543,0,0,0,0,0
2018-09-26,2914.00000,1,3417540000,56.30574,15.85772,16.71844,0,0,0,0,0,0,-4.42961,0,1,0,1,0,-1.43644,0,0,0,0,0
2018-09-27,2913.97998,0,3101360000,59.00202,15.19216,16.41318,0,0,0,0,0,0,2.69628,0,0,0,2,0,-0.66556,0,0,0,0,0
2018-09-28,2924.59009,1,3461680000,58.99225,14.49598,16.02974,0,0,0,0,0,0,-0.00977,0,0,0,3,0,-0.69618,0,0,0,0,0
2018-10-01,2923.42993,0,3375890000,62.53445,14.63174,15.75014,0,0,0,0,0,0,3.54220,0,0,0,4,0,0.13575,0,0,0,0,0
2018-10-02,2925.51001,1,3432620000,61.90478,14.47880,15.49587,0,0,0,0,0,0,-0.62967,0,0,0,5,0,-0.15293,0,0,0,0,0
2018-10-03,2901.61011,0,3625510000,62.63130,14.35992,15.26868,0,0,0,0,0,0,0.72652,0,0,0,6,0,-0.11889,0,0,0,0,0
2018-10-04,2885.57007,0,3510370000,50.67328,12.19658,14.65426,0,0,0,0,0,0,-11.95802,0,0,0,7,0,-2.16334,0,0,0,0,0
2018-10-05,2884.42993,0,3340820000,44.52858,9.08312,13.54003,0,0,0,0,0,0,-6.14470,0,0,0,8,0,-3.11346,0,0,0,0,0
2018-10-08,2880.34009,0,3381820000,44.11905,6.44934,12.12190,0,0,0,0,0,0,-0.40953,0,0,0,9,0,-2.63378,0,0,0,0,0
2018-10-09,2785.67993,0,3531690000,42.60534,3.98608,10.49473,0,0,0,0,0,0,-1.51371,0,0,0,10,0,-2.46326,0,0,0,0,0
2018-10-10,2728.37012,0,4554260000,22.96549,-5.54048,7.28769,0,1,0,1,0,1,-19.63986,0,0,0,11,0,-9.52657,0,1,0,1,0
2018-10-11,2767.12988,1,4914090000,17.65825,-17.51290,2.32757,0,1,0,2,0,0,-5.30724,0,0,0,12,0,-11.97242,0,1,0,2,0
2018-10-12,2750.79004,0,4024010000,29.52109,-23.60147,-2.85824,0,1,0,3,0,0,11.86284,0,0,0,13,0,-6.08857,0,1,0,3,0
2018-10-15,2809.91992,1,3327160000,27.70876,-29.40623,-8.16784,0,1,0,4,0,0,-1.81233,0,0,0,14,0,-5.80475,0,1,0,4,0
2018-10-16,2809.20996,0,3460260000,41.66524,-28.90208,-12.31468,0,0,0,0,0,0,13.95648,0,0,0,15,0,0.50415,0,0,0,0,0
2018-10-17,2768.78003,0,3347090000,41.56149,-28.23436,-15.49862,0,0,0,0,0,0,-0.10375,0,0,0,16,0,0.66772,0,0,0,0,0
2018-10-18,2767.78003,0,3639300000,36.05540,-30.61464,-18.52182,0,0,0,0,0,0,-5.50609,0,0,0,17,0,-2.38028,0,0,0,0,0
2018-10-19,2755.87988,0,3593940000,35.92862,-32.21042,-21.25954,0,0,0,0,0,0,-0.12679,0,0,0,18,0,-1.59578,0,0,0,0,0
2018-10-22,2740.68994,0,3331270000,34.37931,-34.04290,-23.81621,0,0,0,0,0,0,-1.54931,0,0,0,19,0,-1.83248,0,0,0,0,0
2018-10-23,2656.10010,0,4373710000,32.45545,-36.30239,-26.31345,0,0,0,0,0,0,-1.92386,0,0,0,20,0,-2.25949,0,0,0,0,0
2018-10-24,2705.57007,1,4738670000,24.30026,-44.40685,-29.93213,0,1,0,1,0,1,-8.15519,0,0,0,21,0,-8.10446,0,1,0,1,0
2018-10-25,2658.68994,0,4663930000,34.64323,-46.30411,-33.20652,0,0,0,0,0,0,10.34297,0,0,0,22,0,-1.89726,0,0,0,0,0
2018-10-26,2641.25000,0,4804330000,30.40377,-51.00261,-36.76574,0,0,0,0,0,0,-4.23946,0,0,0,23,0,-4.69850,0,0,0,0,0
2018-10-29,2682.62988,1,4701260000,28.98284,-55.49377,-40.51135,0,1,0,1,0,1,-1.42093,0,0,0,24,0,-4.49116,0,0,0,0,0
2018-10-30,2711.73999,1,5125600000,36.55893,-55.07911,-43.42490,0,0,0,0,0,0,7.57610,0,0,0,25,0,0.41465,0,0,0,0,0
2018-10-31,2740.37012,1,5133380000,41.30287,-51.80439,-45.10080,0,0,0,0,0,0,4.74393,0,0,0,26,0,3.27473,0,0,0,0,0
2018-11-01,2723.06006,0,4730250000,45.61058,-46.36447,-45.35353,0,0,0,0,0,0,4.30771,0,0,0,27,0,5.43992,0,0,0,0,0
2018-11-02,2738.31006,1,4261230000,43.53048,-42.95491,-44.87381,0,0,0,0,0,0,-2.08009,1,0,1,0,0,3.40955,0,0,0,0,0
2018-11-05,2755.44995,1,3650910000,45.87251,-38.57757,-43.61456,0,0,0,0,0,0,2.34202,0,0,2,0,0,4.37734,0,0,0,0,0
2018-11-06,2813.88989,1,3543800000,48.45980,-33.34111,-41.55987,0,0,0,0,0,0,2.58730,0,0,3,0,0,5.23646,0,0,0,0,0
2018-11-07,2806.83008,0,3929080000,56.15523,-24.19665,-38.08723,0,0,0,0,0,0,7.69542,0,0,4,0,0,9.14447,0,0,0,0,0
2018-11-08,2781.01001,0,3673550000,55.08521,-17.31961,-33.93370,0,0,0,0,0,0,-1.07001,0,0,5,0,0,6.87704,0,0,0,0,0
2018-11-09,2726.21997,0,4029030000,51.23969,-13.79396,-29.90575,0,0,0,0,0,0,-3.84552,0,0,6,0,0,3.52565,0,0,0,0,0
2018-11-12,2722.17993,0,3701570000,44.18997,-15.24522,-26.97365,0,0,0,0,0,0,-7.04973,0,0,7,0,0,-1.45126,0,0,0,0,0
2018-11-13,2701.58008,0,4112820000,43.71239,-16.53079,-24.88508,0,0,0,0,0,0,-0.47757,0,0,8,0,0,-1.28557,0,0,0,0,0
2018-11-14,2730.19995,1,4449060000,41.26363,-18.99292,-23.70665,0,0,0,0,0,0,-2.44876,0,0,9,0,0,-2.46212,0,0,0,0,0
2018-11-15,2736.27002,1,4204960000,45.80599,-18.42242,-22.64980,0,0,0,0,0,0,4.54236,0,0,10,0,0,0.57050,0,0,0,0,0
2018-11-16,2690.72998,0,3996970000,46.74665,-17.28129,-21.57610,0,0,0,0,0,0,0.94066,0,0,11,0,0,1.14113,0,0,0,0,0
2018-11-19,2641.88989,0,3806940000,40.99728,-19.82313,-21.22550,0,0,0,0,0,0,-5.74936,0,0,12,0,0,-2.54184,0,0,0,0,0
2018-11-20,2649.92993,1,4370820000,35.89802,-25.48476,-22.07736,0,0,0,0,0,0,-5.09926,0,1,0,1,0,-5.66164,0,0,0,0,0
2018-11-21,2632.56006,0,3237400000,37.28100,-28.98872,-23.45963,0,0,0,0,0,0,1.38299,0,0,0,2,0,-3.50396,0,0,0,0,0
2018-11-23,2673.44995,1,1651680000,35.49909,-32.78927,-25.32556,0,0,0,0,0,0,-1.78191,0,0,0,3,0,-3.80054,0,0,0,0,0
2018-11-26,2682.16992,1,3523520000,42.47012,-32.13136,-26.68672,0,0,0,0,0,0,6.97103,0,0,0,4,0,0.65791,0,0,0,0,0
2018-11-27,2743.79004,1,3494380000,43.86347,-30.55413,-27.46020,0,0,0,0,0,0,1.39335,0,0,0,5,0,1.57723,0,0,0,0,0
2018-11-28,2737.80005,0,3984540000,52.59997,-24.05465,-26.77909,0,0,0,0,0,0,8.73650,1,0,1,0,0,6.49948,0,0,0,0,0
2018-11-29,2760.16992,1,3599200000,51.75674,-19.16617,-25.25650,0,0,0,0,0,0,-0.84323,0,0,2,0,0,4.88848,0,0,0,0,0
2018-11-30,2790.37012,1,4668310000,54.67877,-13.33325,-22.87185,0,0,0,0,0,0,2.92204,0,0,3,0,0,5.83292,0,0,0,0,0
2018-12-03,2700.06006,0,4221580000,58.34677,-6.20222,-19.53793,0,0,0,0,0,0,3.66799,0,0,4,0,0,7.13103,0,0,0,0,0
2018-12-04,2695.94995,0,4515710000,46.28352,-7.74878,-17.18010,0,0,0,0,0,0,-12.06325,0,0,5,0,0,-1.54655,0,0,0,0,0
2018-12-06,2633.08008,0,5180430000,45.81922,-9.20003,-15.58408,0,0,0,0,0,0,-0.46430,0,0,6,0,0,-1.45125,0,0,0,0,0
2018-12-07,2637.71997,1,4242240000,39.32133,-15.24747,-15.51676,0,0,0,0,0,0,-6.49790,0,0,7,0,0,-6.04744,0,0,0,0,0
2018-12-10,2636.78003,0,4162880000,39.99763,-19.44160,-16.30173,0,0,0,0,0,0,0.67631,0,1,0,1,0,-4.19413,0,0,0,0,0
2018-12-11,2651.07007,1,3963440000,39.90061,-22.58102,-17.55759,0,0,0,0,0,0,-0.09702,0,0,0,2,0,-3.13942,0,0,0,0,0
2018-12-12,2650.54004,0,4029300000,42.19625,-23.64340,-18.77475,0,0,0,0,0,0,2.29564,0,0,0,3,0,-1.06238,0,0,0,0,0
2018-12-13,2599.94995,0,3978340000,42.13197,-24.24860,-19.86952,0,0,0,0,0,0,-0.06428,0,0,0,4,0,-0.60519,0,0,0,0,0
2018-12-14,2545.93994,0,4064370000,36.42765,-28.48209,-21.59203,0,0,0,0,0,0,-5.70432,0,0,0,5,0,-4.23349,0,0,0,0,0
2018-12-17,2546.15991,1,4661420000,31.52099,-35.78283,-24.43019,0,0,0,0,0,0,-4.90665,0,0,0,6,0,-7.30075,0,1,0,1,0
2018-12-18,2506.95996,0,4519190000,31.56143,-41.07746,-27.75965,0,0,0,0,0,0,0.04043,0,0,0,7,0,-5.29463,0,0,0,0,0
2018-12-19,2467.41992,0,5152830000,28.34911,-47.88462,-31.78464,0,1,0,1,0,1,-3.21231,0,0,0,8,0,-6.80716,0,1,0,1,0
2018-12-20,2416.62012,0,5619780000,25.52686,-55.82636,-36.59299,0,1,0,2,0,0,-2.82225,0,0,0,9,0,-7.94174,0,1,0,2,0
2018-12-21,2351.10010,0,7657890000,22.43643,-65.46473,-42.36733,0,1,0,3,0,0,-3.09043,0,0,0,10,0,-9.63837,0,1,0,3,0
2018-12-24,2467.69995,1,2613670000,19.20667,-77.49679,-49.39322,0,1,0,4,0,0,-3.22976,0,0,0,11,0,-12.03206,0,1,0,4,0
2018-12-26,2488.83008,1,4249740000,36.67655,-76.73905,-54.86239,0,0,0,0,0,0,17.46988,0,0,0,12,0,0.75774,0,0,0,0,0
2018-12-27,2485.73999,0,4139010000,39.24054,-73.58527,-58.60696,0,0,0,0,0,0,2.56399,0,0,0,13,0,3.15378,0,0,0,0,0
2018-12-28,2506.85010,1,3728440000,38.99190,-70.52228,-60.99003,0,0,0,0,0,0,-0.24865,0,0,0,14,0,3.06299,0,0,0,0,0
2018-12-31,2510.03003,1,3461920000,41.70927,-65.63483,-61.91899,0,0,0,0,0,0,2.71737,0,0,0,15,0,4.88745,0,0,0,0,0
2019-01-02,2447.88989,0,3733160000,42.12743,-60.80399,-61.69599,0,0,0,0,0,0,0.41816,1,0,1,0,0,4.83084,0,0,0,0,0
2019-01-03,2531.93994,1,3858830000,36.60173,-61.28326,-61.61344,0,0,0,0,0,0,-5.52570,0,0,2,0,0,-0.47928,0,0,0,0,0
2019-01-04,2549.68994,1,4234140000,46.77162,-54.25553,-60.14186,0,0,0,0,0,0,10.16989,0,0,3,0,0,7.02773,0,0,0,0,0
2019-01-07,2574.40991,1,4133120000,48.64517,-46.71523,-57.45653,0,0,0,0,0,0,1.87355,0,0,4,0,0,7.54031,0,0,0,0,0
2019-01-08,2584.95996,1,4120060000,51.22028,-38.30325,-53.62588,0,0,0,0,0,0,2.57511,0,0,5,0,0,8.41198,0,0,0,0,0
2019-01-09,2596.63989,1,4088740000,52.31915,-30.43456,-48.98761,0,0,0,0,0,0,1.09888,0,0,6,0,0,7.86869,0,0,0,0,0
2019-01-10,2596.26001,0,3721300000,53.56629,-22.99107,-43.78831,0,0,0,0,0,0,1.24714,0,0,7,0,0,7.44349,0,0,0,0,0
2019-01-11,2582.61011,0,3447460000,53.51726,-16.92758,-38.41616,0,0,0,0,0,0,-0.04903,0,0,8,0,0,6.06350,0,0,0,0,0
2019-01-14,2610.30005,1,3689370000,51.68660,-13.07295,-33.34752,0,0,0,0,0,0,-1.83066,0,0,9,0,0,3.85463,0,0,0,0,0
2019-01-15,2616.10010,1,3601180000,55.04599,-7.69508,-28.21703,0,0,0,0,0,0,3.35939,0,0,10,0,0,5.37787,0,0,0,0,0
2019-01-16,2635.95996,1,3882180000,55.74021,-2.93127,-23.15988,0,0,0,0,0,0,0.69422,0,0,11,0,0,4.76381,0,0,0,0,0
2019-01-17,2670.70996,1,3802410000,58.12480,2.41872,-18.04416,0,0,0,0,0,0,2.38459,0,0,12,0,1,5.35000,0,0,0,0,0
2019-01-18,2632.89990,0,4009010000,61.98430,9.35483,-12.56436,0,0,0,0,0,0,3.85950,0,0,13,0,0,6.93611,0,0,0,0,0
2019-01-22,2638.69995,1,3923950000,55.94266,11.66631,-7.71823,0,0,0,0,0,0,-6.04164,0,0,14,0,0,2.31148,0,0,0,0,0
2019-01-23,2642.33008,1,3358770000,56.64084,13.80703,-3.41318,0,0,0,0,0,0,0.69817,0,0,15,0,0,2.14072,0,0,0,0,0
2019-01-24,2664.76001,1,3449230000,57.09907,15.61647,0.39275,0,0,0,0,0,0,0.45823,0,0,16,0,0,1.80944,0,0,0,0,0
2019-01-25,2643.85010,0,3821000000,59.91776,18.64544,4.04329,0,0,0,0,0,0,2.81869,0,0,17,0,0,3.02897,0,0,0,0,0
2019-01-28,2640.00000,0,3630820000,56.21007,19.13805,7.06224,0,0,0,0,0,0,-3.70770,0,0,18,0,0,0.49261,0,0,0,0,0
2019-01-29,2681.05005,1,3518070000,55.52871,18.99877,9.44955,0,0,0,0,0,0,-0.68135,0,0,19,0,0,-0.13928,0,0,0,0,0
2019-01-30,2704.10010,1,3883270000,60.96209,21.94779,11.94920,0,0,0,0,0,0,5.43337,0,0,20,0,0,2.94902,0,0,0,0,0
2019-01-31,2706.53003,1,4953800000,63.64783,25.84691,14.72874,0,0,0,0,0,0,2.68574,0,0,21,0,0,3.89912,0,0,0,0,0
2019-02-01,2724.87012,1,3782490000,63.92956,28.80106,17.54320,0,0,0,0,0,0,0.28173,0,0,22,0,0,2.95415,0,0,0,0,0
2019-02-04,2737.69995,1,3369450000,66.06711,32.25037,20.48464,0,0,0,0,0,0,2.13756,0,0,23,0,0,3.44932,0,0,0,0,0
